POSTCODE,DATE,INDEX
2011,2020-02-09,-0.24194677028755754
2011,2020-02-10,-0.24194677028755754
2011,2020-02-11,-0.24194677028755754
2011,2020-02-12,-0.24194677028755754
2011,2020-02-13,-0.24194677028755754
2011,2020-02-14,-0.24194677028755754
2011,2020-02-15,-0.24194677028755754
2011,2020-02-16,-0.24194677028755754
2011,2020-02-17,-0.24194677028755754
2011,2020-02-18,-0.24194677028755754
2011,2020-02-19,-0.24194677028755754
2011,2020-02-20,-0.24194677028755754
2011,2020-02-21,-0.24194677028755754
2011,2020-02-22,-0.24194677028755754
2011,2020-02-23,-0.24194677028755754
2011,2020-02-24,-0.24194677028755754
2011,2020-02-25,-0.24194677028755754
2011,2020-02-26,-0.24194677028755754
2011,2020-02-27,-0.24194677028755754
2011,2020-02-28,-0.24194677028755754
2011,2020-02-29,-0.24194677028755754
2011,2020-03-01,-0.24194677028755754
2011,2020-03-02,0.012340700777257213
2011,2020-03-03,-0.40265166890724224
2011,2020-03-04,-0.12243081842094508
2011,2020-03-05,-0.04692310348614573
2011,2020-03-06,-0.15584879468254
2011,2020-03-07,-0.4259416579659935
2011,2020-03-08,-0.23160315629980313
2011,2020-03-09,-0.20810149197440855
2011,2020-03-10,-0.282285724089685
2011,2020-03-11,-0.3937565714840664
2011,2020-03-12,-0.33983110404271033
2011,2020-03-13,-0.3707795064943048
2011,2020-03-14,-0.27075691108547906
2011,2020-03-15,-0.09977250731767853
2011,2020-03-16,-0.15695988256888896
2011,2020-03-17,-0.11250539027369769
2011,2020-03-18,-0.21517442546727242
2011,2020-03-19,-0.21681971656678192
2011,2020-03-20,-0.24241368436891822
2011,2020-03-21,-0.19078365640095898
2011,2020-03-22,-0.13342897869768047
2011,2020-03-23,-0.2173341709131751
2011,2020-03-24,-0.2735266945593847
2011,2020-03-25,-0.20528062731819843
2011,2020-03-26,-0.2304726553589446
2011,2020-03-27,-0.12268343880830015
2011,2020-03-28,-0.21187459614586404
2011,2020-03-29,-0.2233629030303738
2011,2020-03-30,-0.3306101823858095
2011,2020-03-31,-0.2417039639819382
2011,2020-04-01,-0.16458205659383987
2011,2020-04-02,-0.2886757032547682
2011,2020-04-03,-0.1071410742282746
2011,2020-04-04,-0.236919147799751
2011,2020-04-05,-0.18837406281886784
2011,2020-04-06,-0.23376829789049028
2011,2020-04-07,-0.24072094965771532
2011,2020-04-08,-0.25410192713542024
2011,2020-04-09,-0.2718115045909112
2011,2020-04-10,-0.3771447459908276
2011,2020-04-11,-0.28789200487358835
2011,2020-04-12,-0.27132324772518845
2011,2020-04-13,-0.2508146707914315
2011,2020-04-14,-0.20561178617195022
2011,2020-04-15,-0.5757977708586012
2011,2020-04-16,-0.28714383584104397
2011,2020-04-17,-0.16883906525116146
2011,2020-04-18,-0.15482895257264953
2011,2020-04-19,-0.28393396313419683
2011,2020-04-20,-0.27574869734899876
2011,2020-04-21,-0.3300931543459814
2011,2020-04-22,-0.26933699288539215
2011,2020-04-23,-0.3472885926808881
2011,2020-04-24,-0.32579589715621726
2011,2020-04-25,-0.33436247388015927
2011,2020-04-26,-0.19754238042544883
2011,2020-04-27,-0.16269843519642527
2011,2020-04-28,-0.2719021765117089
2011,2020-04-29,-0.2804661075263227
2011,2020-04-30,-0.3719483257361983
2011,2020-05-01,-0.37365800262686844
2011,2020-05-02,-0.32760661913084654
2011,2020-05-03,-0.3618150272605679
2011,2020-05-04,-0.34781576480179177
2011,2020-05-05,-0.1900686055820057
2011,2020-05-06,-0.2886873835567645
2011,2020-05-07,-0.27966777824104605
2011,2020-05-08,-0.1897398242408738
2011,2020-05-09,-0.31571476428677203
2011,2020-05-10,-0.45737961224456136
2011,2020-05-11,-0.24688009324923368
2011,2020-05-12,-0.235337172818901
2012,2020-01-22,
2012,2020-01-23,
2012,2020-01-24,
2012,2020-01-25,
2012,2020-01-26,
2012,2020-01-27,
2012,2020-01-28,
2012,2020-01-29,
2012,2020-01-30,
2012,2020-01-31,
2012,2020-02-01,
2012,2020-02-02,
2012,2020-02-03,
2012,2020-02-04,
2012,2020-02-05,
2012,2020-02-06,
2012,2020-02-07,
2012,2020-02-08,
2012,2020-02-09,
2012,2020-02-10,
2012,2020-02-11,
2012,2020-02-12,
2012,2020-02-13,
2012,2020-02-14,
2012,2020-02-15,
2012,2020-02-16,
2012,2020-02-17,
2012,2020-02-18,
2012,2020-02-19,
2012,2020-02-20,
2012,2020-02-21,
2012,2020-02-22,
2012,2020-02-23,
2012,2020-02-24,
2012,2020-02-25,
2012,2020-02-26,
2012,2020-02-27,
2012,2020-02-28,
2012,2020-02-29,
2012,2020-03-01,
2012,2020-03-02,
2012,2020-03-03,
2012,2020-03-04,
2012,2020-03-05,
2012,2020-03-06,
2012,2020-03-07,
2012,2020-03-08,
2012,2020-03-09,
2012,2020-03-10,
2012,2020-03-11,
2012,2020-03-12,
2012,2020-03-13,
2012,2020-03-14,
2012,2020-03-15,
2012,2020-03-16,
2012,2020-03-17,
2012,2020-03-18,
2012,2020-03-19,
2012,2020-03-20,
2012,2020-03-21,
2012,2020-03-22,
2012,2020-03-23,
2012,2020-03-24,
2012,2020-03-25,
2012,2020-03-26,
2012,2020-03-27,
2012,2020-03-28,
2012,2020-03-29,
2012,2020-03-30,
2012,2020-03-31,
2012,2020-04-01,
2012,2020-04-02,
2012,2020-04-03,
2012,2020-04-04,
2012,2020-04-05,
2012,2020-04-06,
2012,2020-04-07,
2012,2020-04-08,
2012,2020-04-09,
2012,2020-04-10,
2012,2020-04-11,
2012,2020-04-12,
2012,2020-04-13,
2012,2020-04-14,
2012,2020-04-15,
2012,2020-04-16,
2012,2020-04-17,
2012,2020-04-18,
2012,2020-04-19,
2012,2020-04-20,
2012,2020-04-21,
2012,2020-04-22,
2012,2020-04-23,
2012,2020-04-24,
2012,2020-04-25,
2012,2020-04-26,
2012,2020-04-27,
2012,2020-04-28,
2012,2020-04-29,
2012,2020-04-30,
2012,2020-05-01,
2012,2020-05-02,
2012,2020-05-03,
2012,2020-05-04,
2012,2020-05-05,
2012,2020-05-06,
2012,2020-05-07,
2012,2020-05-08,
2012,2020-05-09,
2012,2020-05-10,
2012,2020-05-11,
2012,2020-05-12,
2015,2020-01-22,-0.42969409536699366
2015,2020-01-23,-0.42969409536699366
2015,2020-01-24,-0.42969409536699366
2015,2020-01-25,-0.42969409536699366
2015,2020-01-26,-0.42969409536699366
2015,2020-01-27,-0.42969409536699366
2015,2020-01-28,-0.42969409536699366
2015,2020-01-29,-0.42969409536699366
2015,2020-01-30,-0.42969409536699366
2015,2020-01-31,-0.42969409536699366
2015,2020-02-01,-0.42969409536699366
2015,2020-02-02,-0.42969409536699366
2015,2020-02-03,-0.42969409536699366
2015,2020-02-04,-0.42969409536699366
2015,2020-02-05,-0.42969409536699366
2015,2020-02-06,-0.42969409536699366
2015,2020-02-07,-0.42969409536699366
2015,2020-02-08,-0.42969409536699366
2015,2020-02-09,-0.42969409536699366
2015,2020-02-10,-0.42969409536699366
2015,2020-02-11,-0.42969409536699366
2015,2020-02-12,-0.42969409536699366
2015,2020-02-13,-0.42969409536699366
2015,2020-02-14,-0.42969409536699366
2015,2020-02-15,-0.42969409536699366
2015,2020-02-16,-0.42969409536699366
2015,2020-02-17,-0.42969409536699366
2015,2020-02-18,-0.42969409536699366
2015,2020-02-19,-0.42969409536699366
2015,2020-02-20,-0.42969409536699366
2015,2020-02-21,-0.42969409536699366
2015,2020-02-22,-0.42969409536699366
2015,2020-02-23,-0.42969409536699366
2015,2020-02-24,-0.42969409536699366
2015,2020-02-25,-0.42969409536699366
2015,2020-02-26,-0.42969409536699366
2015,2020-02-27,-0.42969409536699366
2015,2020-02-28,-0.42969409536699366
2015,2020-02-29,-0.42969409536699366
2015,2020-03-01,-0.42969409536699366
2015,2020-03-02,-0.49411485949009637
2015,2020-03-03,-0.5589257127764358
2015,2020-03-04,-0.624126655226013
2015,2020-03-05,-0.6897176868388273
2015,2020-03-06,-0.6725880218782181
2015,2020-03-07,-0.655599926564854
2015,2020-03-08,-0.6387534008987359
2015,2020-03-09,-0.6220484448798633
2015,2020-03-10,-0.6054850585082365
2015,2020-03-11,-0.589063241783855
2015,2020-03-12,-0.46665765589944685
2015,2020-03-13,-0.4740189101134664
2015,2020-03-14,-0.5301752440307685
2015,2020-03-15,-0.2407249748072878
2015,2020-03-16,-0.6018807661898677
2015,2020-03-17,-1.0152335272694175
2015,2020-03-18,-0.9424886803242758
2015,2020-03-19,-0.86768750621864
2015,2020-03-20,-0.7908300049525105
2015,2020-03-21,-0.6861899033777394
2015,2020-03-22,-0.37560056299469646
2015,2020-03-23,-0.35153712914360535
2015,2020-03-24,-0.1982759663333958
2015,2020-03-25,-0.16514167780477532
2015,2020-03-26,-0.38393523484835423
2015,2020-03-27,-0.3090846669372095
2015,2020-03-28,-0.2691080715480013
2015,2020-03-29,-0.20339938807466904
2015,2020-03-30,-0.21502496827074316
2015,2020-03-31,-0.16608983933467955
2015,2020-04-01,-0.2081091527816298
2015,2020-04-02,-0.2501738177025029
2015,2020-04-03,-0.23167777349123833
2015,2020-04-04,-0.24353011105692698
2015,2020-04-05,-0.2857308303995688
2015,2020-04-06,-0.3660642579831439
2015,2020-04-07,-0.4511186324088783
2015,2020-04-08,-0.5408939536767712
2015,2020-04-09,-0.6353902217868233
2015,2020-04-10,-0.34434183086973524
2015,2020-04-11,-0.29388000318599083
2015,2020-04-12,-0.43256525711381655
2015,2020-04-13,-0.39674880003957624
2015,2020-04-14,-0.3621820201347573
2015,2020-04-15,-0.4702744774091805
2015,2020-04-16,-0.585025693993878
2015,2020-04-17,-1.6980959136999316
2015,2020-04-18,-0.7600115876325946
2015,2020-04-19,-0.7086112108411937
2015,2020-04-20,-0.6404052784942371
2015,2020-04-21,-0.555393790591725
2015,2020-04-22,-0.7741878582447688
2015,2020-04-23,-0.6875236722757327
2015,2020-04-24,-0.6063007757797096
2015,2020-04-25,-0.5981388419565459
2015,2020-04-26,-0.5899079979576842
2015,2020-04-27,-0.5816082437831245
2015,2020-04-28,-0.5732395794328669
2015,2020-04-29,-0.5648020049069113
2015,2020-04-30,-0.556295520205258
2015,2020-05-01,-0.5477201253279065
2015,2020-05-02,-0.5390758202748571
2015,2020-05-03,-0.5303626050461099
2015,2020-05-04,-0.5215804796416648
2015,2020-05-05,-0.5127294440615218
2015,2020-05-06,-0.5038094983056807
2015,2020-05-07,-0.4948206423741419
2015,2020-05-08,-0.48576287626690506
2015,2020-05-09,-1.167392773596207
2015,2020-05-10,-0.9486559308333902
2015,2020-05-11,-0.7478497865207523
2015,2020-05-12,-0.5649743406582937
2016,2020-01-22,-0.4727407115482465
2016,2020-01-23,-0.4727407115482465
2016,2020-01-24,-0.4727407115482465
2016,2020-01-25,-0.4727407115482465
2016,2020-01-26,-0.4727407115482465
2016,2020-01-27,-0.4727407115482465
2016,2020-01-28,-0.4727407115482465
2016,2020-01-29,-0.4727407115482465
2016,2020-01-30,-0.4727407115482465
2016,2020-01-31,-0.4727407115482465
2016,2020-02-01,-0.4727407115482465
2016,2020-02-02,-0.4727407115482465
2016,2020-02-03,-0.4727407115482465
2016,2020-02-04,-0.4727407115482465
2016,2020-02-05,-0.4727407115482465
2016,2020-02-06,-0.4727407115482465
2016,2020-02-07,-0.4727407115482465
2016,2020-02-08,-0.4727407115482465
2016,2020-02-09,-0.4727407115482465
2016,2020-02-10,-0.4727407115482465
2016,2020-02-11,-0.4727407115482465
2016,2020-02-12,-0.4727407115482465
2016,2020-02-13,-0.4727407115482465
2016,2020-02-14,-0.4727407115482465
2016,2020-02-15,-0.4727407115482465
2016,2020-02-16,-0.4727407115482465
2016,2020-02-17,-0.4727407115482465
2016,2020-02-18,-0.4727407115482465
2016,2020-02-19,-0.4727407115482465
2016,2020-02-20,-0.4727407115482465
2016,2020-02-21,-0.4727407115482465
2016,2020-02-22,-0.4727407115482465
2016,2020-02-23,-0.4727407115482465
2016,2020-02-24,-0.4727407115482465
2016,2020-02-25,-0.4727407115482465
2016,2020-02-26,-0.4727407115482465
2016,2020-02-27,-0.4727407115482465
2016,2020-02-28,-0.4727407115482465
2016,2020-02-29,-0.4727407115482465
2016,2020-03-01,-0.4727407115482465
2016,2020-03-02,-0.4727407115482465
2016,2020-03-03,-0.4727407115482465
2016,2020-03-04,-0.4727407115482465
2016,2020-03-05,-0.4727407115482465
2016,2020-03-06,-0.5189394616206637
2016,2020-03-07,-0.5669572744091871
2016,2020-03-08,-0.6167941499138165
2016,2020-03-09,-0.6684500881345521
2016,2020-03-10,-0.7219250890713935
2016,2020-03-11,-0.011193816776506507
2016,2020-03-12,-0.4229832056386442
2016,2020-03-13,-0.01722560325249202
2016,2020-03-14,-0.039742630277332894
2016,2020-03-15,-0.04326872759695839
2016,2020-03-16,-0.34659995530207127
2016,2020-03-17,-0.7155561830071844
2016,2020-03-18,-0.5470727520563075
2016,2020-03-19,-0.3818022117304305
2016,2020-03-20,-0.21974456202955345
2016,2020-03-21,-0.06089980295367654
2016,2020-03-22,-0.4791712862686046
2016,2020-03-23,-0.37125179849620044
2016,2020-03-24,-0.28539298951131314
2016,2020-03-25,-0.2578285163705564
2016,2020-03-26,-0.3198770813109712
2016,2020-03-27,-0.563296570460003
2016,2020-03-28,-0.07501368831961004
2016,2020-03-29,-0.7810641395125504
2016,2020-03-30,-0.3984479240388239
2016,2020-03-31,-0.22776146063121322
2016,2020-04-01,-0.2633100992512421
2016,2020-04-02,-0.2981177922807415
2016,2020-04-03,-0.30188150941668085
2016,2020-04-04,-0.36551034156815115
2016,2020-04-05,-0.453765338196098
2016,2020-04-06,-0.541816814179676
2016,2020-04-07,-0.6296647695188846
2016,2020-04-08,-0.717309204213725
2016,2020-04-09,-0.23255852229719393
2016,2020-04-10,-0.1221181257201804
2016,2020-04-11,-0.10462432821112318
2016,2020-04-12,-0.7055749751465106
2016,2020-04-13,-0.5956311377449532
2016,2020-04-14,-0.4913736403114819
2016,2020-04-15,-0.39280248284609653
2016,2020-04-16,-0.2011393132018348
2016,2020-04-17,-0.1626372042781578
2016,2020-04-18,-0.5882994537348321
2016,2020-04-19,-0.07785059208039509
2016,2020-04-20,-0.14213089709262478
2016,2020-04-21,-0.2079528687715208
2016,2020-04-22,-0.30851511822819494
2016,2020-04-23,-0.3092958862033876
2016,2020-04-24,-0.4806062838082099
2016,2020-04-25,-0.19710186659821732
2016,2020-04-26,0.04418032838955298
2016,2020-04-27,-0.044259698844898845
2016,2020-04-28,0.003689162809538224
2016,2020-04-29,-0.08578385053602473
2016,2020-04-30,-0.1782256138815878
2016,2020-05-01,-0.27363612722715075
2016,2020-05-02,-0.37201539057271366
2016,2020-05-03,-0.35838408721731646
2016,2020-05-04,-0.34505456712666543
2016,2020-05-05,-0.3320268303007607
2016,2020-05-06,-0.3343821095928256
2016,2020-05-07,-0.33645575308242165
2016,2020-05-08,-0.33824776076954827
2016,2020-05-09,-1.0011782585943407
2016,2020-05-10,-0.8066638141209714
2016,2020-05-11,-0.6231376187121498
2016,2020-05-12,-0.450599672367876
2017,2020-01-22,-0.2283770970408495
2017,2020-01-23,-0.2283770970408495
2017,2020-01-24,-0.2283770970408495
2017,2020-01-25,-0.2283770970408495
2017,2020-01-26,-0.2283770970408495
2017,2020-01-27,-0.2283770970408495
2017,2020-01-28,-0.2283770970408495
2017,2020-01-29,-0.2283770970408495
2017,2020-01-30,-0.2283770970408495
2017,2020-01-31,-0.2283770970408495
2017,2020-02-01,-0.2283770970408495
2017,2020-02-02,-0.2283770970408495
2017,2020-02-03,-0.2283770970408495
2017,2020-02-04,-0.2283770970408495
2017,2020-02-05,-0.2283770970408495
2017,2020-02-06,-0.2283770970408495
2017,2020-02-07,-0.2283770970408495
2017,2020-02-08,-0.2283770970408495
2017,2020-02-09,-0.2283770970408495
2017,2020-02-10,-0.2283770970408495
2017,2020-02-11,-0.2283770970408495
2017,2020-02-12,-0.2283770970408495
2017,2020-02-13,-0.2283770970408495
2017,2020-02-14,-0.2283770970408495
2017,2020-02-15,-0.2283770970408495
2017,2020-02-16,-0.2283770970408495
2017,2020-02-17,-0.2283770970408495
2017,2020-02-18,-0.2283770970408495
2017,2020-02-19,-0.2283770970408495
2017,2020-02-20,-0.2283770970408495
2017,2020-02-21,-0.2283770970408495
2017,2020-02-22,-0.2283770970408495
2017,2020-02-23,-0.2283770970408495
2017,2020-02-24,-0.2283770970408495
2017,2020-02-25,-0.2283770970408495
2017,2020-02-26,-0.2283770970408495
2017,2020-02-27,-0.2283770970408495
2017,2020-02-28,-0.2283770970408495
2017,2020-02-29,-0.2283770970408495
2017,2020-03-01,-0.2283770970408495
2017,2020-03-02,-0.4235520509708488
2017,2020-03-03,-0.6412157925165891
2017,2020-03-04,-0.8813683216780697
2017,2020-03-05,-1.1440096384552914
2017,2020-03-06,-0.9903189601514941
2017,2020-03-07,-0.8433782818476974
2017,2020-03-08,-0.7031876035439004
2017,2020-03-09,-0.5697469252401033
2017,2020-03-10,-0.4430562469363064
2017,2020-03-11,-0.3760618496242447
2017,2020-03-12,-0.20910240768982333
2017,2020-03-13,-0.05017716085146748
2017,2020-03-14,-0.21354025903862192
2017,2020-03-15,-0.38900086289471036
2017,2020-03-16,-0.5765589724197334
2017,2020-03-17,-0.7762145876136906
2017,2020-03-18,-0.6984999190459948
2017,2020-03-19,-0.6187289233178053
2017,2020-03-20,-0.5369016004291218
2017,2020-03-21,-0.42635128371327813
2017,2020-03-22,-0.26059548745154126
2017,2020-03-23,-0.16352978472263677
2017,2020-03-24,-0.0753305370718573
2017,2020-03-25,0.0985997951284654
2017,2020-03-26,-0.08485941260176752
2017,2020-03-27,-0.08190464880246925
2017,2020-03-28,-0.019677254181060783
2017,2020-03-29,-0.019389349949663542
2017,2020-03-30,0.009868154800813433
2017,2020-03-31,0.03779222976733965
2017,2020-04-01,0.06438287494991535
2017,2020-04-02,0.038382448032067584
2017,2020-04-03,-0.11356265289863607
2017,2020-04-04,-0.20963424602401357
2017,2020-04-05,-0.2801353616470955
2017,2020-04-06,-0.41597509067697247
2017,2020-04-07,-0.5262443422045541
2017,2020-04-08,-0.3931957722088215
2017,2020-04-09,-0.2716224024477589
2017,2020-04-10,-0.11306956731608583
2017,2020-04-11,-0.18390284584628389
2017,2020-04-12,-0.32944118641880193
2017,2020-04-13,-0.23989692488163958
2017,2020-04-14,-0.12568289750425674
2017,2020-04-15,-0.3187445713288807
2017,2020-04-16,-0.39775484274949124
2017,2020-04-17,-0.40951916334042804
2017,2020-04-18,-0.42104282277434013
2017,2020-04-19,-0.4323258210512274
2017,2020-04-20,-0.44336815817108977
2017,2020-04-21,-0.4541698341339273
2017,2020-04-22,-0.6078831379918779
2017,2020-04-23,-0.4381474239432799
2017,2020-04-24,-0.2703246205670622
2017,2020-04-25,-0.36272376683311347
2017,2020-04-26,-0.4566940980469729
2017,2020-04-27,-0.2522077848950973
2017,2020-04-28,-0.2624296056723462
2017,2020-04-29,-0.2725940383323111
2017,2020-04-30,-0.28270108287499196
2017,2020-05-01,-0.292750739300389
2017,2020-05-02,-0.30274300760850203
2017,2020-05-03,-0.31267788779933103
2017,2020-05-04,-0.24755260691762934
2017,2020-05-05,-0.1831434718692608
2017,2020-05-06,-0.11945048265422584
2017,2020-05-07,-0.18117360411986091
2017,2020-05-08,-0.2460999223256247
2017,2020-05-09,-0.3142294372715171
2017,2020-05-10,-0.38556214895753804
2017,2020-05-11,-0.4600980573836875
2017,2020-05-12,-0.5378371625499654
2018,2020-01-22,-0.35906471126009976
2018,2020-01-23,-0.35906471126009976
2018,2020-01-24,-0.35906471126009976
2018,2020-01-25,-0.35906471126009976
2018,2020-01-26,-0.35906471126009976
2018,2020-01-27,-0.35906471126009976
2018,2020-01-28,-0.35906471126009976
2018,2020-01-29,-0.35906471126009976
2018,2020-01-30,-0.35906471126009976
2018,2020-01-31,-0.35906471126009976
2018,2020-02-01,-0.35906471126009976
2018,2020-02-02,-0.35906471126009976
2018,2020-02-03,-0.35906471126009976
2018,2020-02-04,-0.35906471126009976
2018,2020-02-05,-0.35906471126009976
2018,2020-02-06,-0.35906471126009976
2018,2020-02-07,-0.35906471126009976
2018,2020-02-08,-0.35906471126009976
2018,2020-02-09,-0.35906471126009976
2018,2020-02-10,-0.35906471126009976
2018,2020-02-11,-0.35906471126009976
2018,2020-02-12,-0.35906471126009976
2018,2020-02-13,-0.35906471126009976
2018,2020-02-14,-0.35906471126009976
2018,2020-02-15,-0.35906471126009976
2018,2020-02-16,-0.35906471126009976
2018,2020-02-17,-0.35906471126009976
2018,2020-02-18,-0.35906471126009976
2018,2020-02-19,-0.35906471126009976
2018,2020-02-20,-0.35906471126009976
2018,2020-02-21,-0.35906471126009976
2018,2020-02-22,-0.35906471126009976
2018,2020-02-23,-0.35906471126009976
2018,2020-02-24,-0.35906471126009976
2018,2020-02-25,-0.35906471126009976
2018,2020-02-26,-0.35906471126009976
2018,2020-02-27,-0.35906471126009976
2018,2020-02-28,-0.35906471126009976
2018,2020-02-29,-0.35906471126009976
2018,2020-03-01,-0.35906471126009976
2018,2020-03-02,-0.35906471126009976
2018,2020-03-03,-0.35906471126009976
2018,2020-03-04,-0.35906471126009976
2018,2020-03-05,-0.35906471126009976
2018,2020-03-06,-0.35906471126009976
2018,2020-03-07,-0.35906471126009976
2018,2020-03-08,-0.35906471126009976
2018,2020-03-09,-0.35906471126009976
2018,2020-03-10,-0.2611855309426311
2018,2020-03-11,-0.16876159753874312
2018,2020-03-12,-0.08179291104843514
2018,2020-03-13,-0.09218892619417077
2018,2020-03-14,-0.1025962667522329
2018,2020-03-15,-0.11301493272262145
2018,2020-03-16,-0.09314189380230589
2018,2020-03-17,-0.1338862409003774
2018,2020-03-18,-0.14433888310774515
2018,2020-03-19,-0.12449982042440891
2018,2020-03-20,-0.13497511345642924
2018,2020-03-21,-0.1981871940554171
2018,2020-03-22,-0.23170839230662146
2018,2020-03-23,-0.2658417385130728
2018,2020-03-24,-0.30058723267477094
2018,2020-03-25,-0.3359448747917162
2018,2020-03-26,-0.37191466486390823
2018,2020-03-27,-0.3175875119822563
2018,2020-03-28,-0.4456906888740333
2018,2020-03-29,-0.4531938925089358
2018,2020-03-30,-0.5219153047051459
2018,2020-03-31,-0.5306428042505422
2018,2020-04-01,-0.5702854820542158
2018,2020-04-02,-0.6105403078131364
2018,2020-04-03,-0.6514072815273035
2018,2020-04-04,-0.7231894334997482
2018,2020-04-05,-0.8607929885217858
2018,2020-04-06,-1.0055145990993792
2018,2020-04-07,-1.1573542652325282
2018,2020-04-08,-0.017067195254566042
2018,2020-04-09,-0.06745165305438153
